0.06345012,-0.00825068,0.00034834,0.770474,-0.599947,-0.215485
0.06272027,-0.00920636,0.00039686,0.770474,-0.599947,-0.215485
0.06273700,-0.00863919,-0.00111951,0.770474,-0.599947,-0.215485
0.06235385,-0.00964327,0.00030199,0.770474,-0.599947,-0.215485
0.06305375,-0.00865715,0.00006193,0.770474,-0.599947,-0.215485
0.06251600,-0.00883922,-0.00135316,0.770474,-0.599947,-0.215485
0.06237756,-0.00873644,-0.00213332,0.770474,-0.599947,-0.215485
0.06240142,-0.00861046,-0.00239819,0.770474,-0.599947,-0.215485
0.06242070,-0.00898034,-0.00130141,0.770474,-0.599947,-0.215485
0.06275488,-0.00834625,-0.00186972,0.770474,-0.599947,-0.215485
0.06264516,-0.00293312,-0.00801060,0.787433,-0.386441,-0.480221
0.06341693,-0.00488313,-0.00518070,0.787433,-0.386441,-0.480221
0.06206962,-0.00497323,-0.00731226,0.787433,-0.386441,-0.480221
0.06362224,-0.00309433,-0.00628268,0.787433,-0.386441,-0.480221
0.06395976,-0.00332177,-0.00554774,0.787433,-0.386441,-0.480221
0.06282993,-0.00423545,-0.00666154,0.787433,-0.386441,-0.480221
0.06377783,-0.00401792,-0.00528576,0.787433,-0.386441,-0.480221
0.06230754,-0.00453213,-0.00727762,0.787433,-0.386441,-0.480221
0.06205077,-0.00307983,-0.00886499,0.787433,-0.386441,-0.480221
0.06232122,-0.00543422,-0.00653015,0.787433,-0.386441,-0.480221
0.06247669,-0.00330410,-0.00798799,0.787433,-0.386441,-0.480221
0.06328362,-0.00348673,-0.00652119,0.787433,-0.386441,-0.480221
0.06333412,-0.00373714,-0.00623729,0.787433,-0.386441,-0.480221
0.06260568,-0.00597906,-0.00562688,0.787433,-0.386441,-0.480221
0.06330855,-0.00325392,-0.00666754,0.787433,-0.386441,-0.480221
0.06331432,-0.00299070,-0.00686968,0.787433,-0.386441,-0.480221
0.06209147,-0.00445020,-0.00769692,0.787433,-0.386441,-0.480221
0.06433314,-0.00301206,-0.00518588,0.787433,-0.386441,-0.480221
0.06206465,-0.00535527,-0.00701331,0.787433,-0.386441,-0.480221
0.06252185,-0.00703730,-0.00491340,0.787433,-0.386441,-0.480221
0.06341131,-0.00312399,-0.00660388,0.787433,-0.386441,-0.480221
0.06254771,-0.00594580,-0.00574845,0.787433,-0.386441,-0.480221
0.06206167,-0.00679649,-0.00585975,0.787433,-0.386441,-0.480221
